beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-08-29 21:30:26",https://untappd.com/c/645039537,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645039537,5702,241,,3.78,3.78
"High Wire Grapefruit","Magic Rock Brewing","Pale Ale - American",5.5,35,,,,,,,,4,"2018-08-29 21:30:35",https://untappd.com/c/645039575,https://untappd.com/beer/1127731,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645039575,1127731,13156,,3.64,3.64
"Bad Kitty","Brass Castle Brewery","Porter - Other",5.5,0,,,,,,,,4.25,"2018-08-29 21:30:44",https://untappd.com/c/645039615,https://untappd.com/beer/78942,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,645039615,78942,16019,,3.9,3.89
"Tribute Cornish Pale Ale","St Austell Brewery","Pale Ale - English",4.2,35,,,,,,,,2.75,"2018-08-29 21:30:52",https://untappd.com/c/645039659,https://untappd.com/beer/5512,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,645039659,5512,1186,,3.48,3.48
"Stone Go To IPA","Stone Brewing","IPA - Session / India Session Ale",4.5,65,,,,,,,,3.75,"2018-08-29 21:31:00",https://untappd.com/c/645039705,https://untappd.com/beer/564031,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,645039705,564031,1204,,3.72,3.72
"Stone IPA","Stone Brewing","IPA - American",6.9,71,,,,,,,,3.5,"2018-08-29 21:31:09",https://untappd.com/c/645039758,https://untappd.com/beer/821,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,645039758,821,1204,,3.81,3.81
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-08-29 21:31:17",https://untappd.com/c/645039801,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645039801,1441008,241,,3.8,3.8
"Mr. President",BrewDog,"IPA - Imperial / Double",9.2,150,,,,,,,,3.75,"2018-08-29 21:31:26",https://untappd.com/c/645039838,https://untappd.com/beer/1509586,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645039838,1509586,241,,3.77,3.77
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-08-29 21:31:34",https://untappd.com/c/645039878,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,645039878,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-08-29 21:31:43",https://untappd.com/c/645039921,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645039921,5702,241,,3.78,3.78
"Bad Kitty","Brass Castle Brewery","Porter - Other",5.5,0,,,,,,,,4.25,"2018-08-29 21:31:52",https://untappd.com/c/645039979,https://untappd.com/beer/78942,https://untappd.com/brewery/16019,England,Malton,"North Yorkshire",,,,645039979,78942,16019,,3.9,3.89
"Tribute Cornish Pale Ale","St Austell Brewery","Pale Ale - English",4.2,35,,,,,,,,2.75,"2018-08-29 21:32:01",https://untappd.com/c/645040018,https://untappd.com/beer/5512,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,645040018,5512,1186,,3.48,3.48
"Stone Go To IPA","Stone Brewing","IPA - Session / India Session Ale",4.5,65,,,,,,,,3.75,"2018-08-29 21:32:11",https://untappd.com/c/645040075,https://untappd.com/beer/564031,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,645040075,564031,1204,,3.72,3.72
"Stone IPA","Stone Brewing","IPA - American",6.9,71,,,,,,,,3.5,"2018-08-29 21:32:18",https://untappd.com/c/645040108,https://untappd.com/beer/821,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,645040108,821,1204,,3.81,3.81
"Stone IPA","Stone Brewing","IPA - American",6.9,71,,,,,,,,3.5,"2018-08-29 21:33:47",https://untappd.com/c/645040561,https://untappd.com/beer/821,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,645040561,821,1204,,3.81,3.81
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-08-29 21:33:58",https://untappd.com/c/645040627,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645040627,1441008,241,,3.8,3.8
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-08-29 21:34:10",https://untappd.com/c/645040693,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,645040693,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-08-29 21:34:21",https://untappd.com/c/645040746,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645040746,5702,241,,3.78,3.78
"Nanny State",BrewDog,"Non-Alcoholic Beer",0.5,45,,,,,,,,2.75,"2018-08-29 21:42:18",https://untappd.com/c/645043213,https://untappd.com/beer/10839,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645043213,10839,241,,2.75,2.76
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2018-08-29 21:42:31",https://untappd.com/c/645043271,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645043271,6976,241,,3.64,3.64
Dutty,"Tiny Rebel Brewing Co","IPA - Session / India Session Ale",4.2,40,,,,,,,,3.5,"2018-08-31 19:45:06",https://untappd.com/c/645698993,https://untappd.com/beer/2236604,https://untappd.com/brewery/16039,Wales,"Newport Docks",Newport,,,Can,645698993,2236604,16039,,3.67,3.67
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-08-31 19:45:24",https://untappd.com/c/645699171,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,645699171,8676,2386,,3.56,3.56
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-08-31 19:45:37",https://untappd.com/c/645699340,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645699340,5702,241,,3.78,3.78
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-08-31 19:45:47",https://untappd.com/c/645699438,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645699438,1441008,241,,3.8,3.8
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,3.25,"2018-08-31 19:46:03",https://untappd.com/c/645699617,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,645699617,6976,241,,3.64,3.64
"What Are the Odds?","Magic Rock Brewing","IPA - Imperial / Double",8.3,0,,,,,,,,3.25,"2018-08-31 19:46:23",https://untappd.com/c/645699838,https://untappd.com/beer/2786755,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645699838,2786755,13156,,4.15,4.13
Cannonball,"Magic Rock Brewing","IPA - American",7.4,60,,,,,,,,,"2018-08-31 19:46:41",https://untappd.com/c/645700047,https://untappd.com/beer/61315,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645700047,61315,13156,,3.87,3.86
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,3.5,"2018-08-31 19:47:03",https://untappd.com/c/645700289,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645700289,60245,13156,,3.73,3.73
Fantasma,"Magic Rock Brewing",Gluten-Free,6.5,0,,,,,,,,,"2018-08-31 19:47:26",https://untappd.com/c/645700526,https://untappd.com/beer/1950523,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645700526,1950523,13156,,3.8,3.79
"Human Cannonball","Magic Rock Brewing","IPA - Imperial / Double",9.2,0,,,,,,,,,"2018-08-31 19:47:45",https://untappd.com/c/645700752,https://untappd.com/beer/67675,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,645700752,67675,13156,,4.14,4.12
"Triple B","The Grainstore Brewery","English Bitter",4.2,0,,,,,,,,3.25,"2018-09-02 15:10:03",https://untappd.com/c/646924183,https://untappd.com/beer/30666,https://untappd.com/brewery/12127,England,Oakham,Rutland,,,Draft,646924183,30666,12127,,3.34,3.46
"FRIDAY IPA","AND UNION","IPA - American",6.5,55,,,,,,,,3.25,"2018-09-05 20:04:10",https://untappd.com/c/648072231,https://untappd.com/beer/1010210,https://untappd.com/brewery/2237,Germany,Munich,Bayern,,,,648072231,1010210,2237,,3.56,3.56
"American Red Rye","Oakham Ales","Red Ale - American Amber / Red",4.2,0,,,,,,,,2.75,"2018-09-05 20:04:23",https://untappd.com/c/648072281,https://untappd.com/beer/2678542,https://untappd.com/brewery/931,England,Peterborough,"City of Peterborough",,,,648072281,2678542,931,,3.41,3.47
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,3.5,"2018-09-05 20:04:42",https://untappd.com/c/648072362,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,648072362,7705,2047,,3.67,3.67
"Easy Peeler","Fourpure Brewing Co","IPA - Session / India Session Ale",4,30,,,,,,,,3,"2018-09-05 20:04:55",https://untappd.com/c/648072415,https://untappd.com/beer/2504583,https://untappd.com/brewery/86957,England,Bermondsey,London,,,,648072415,2504583,86957,,3.48,3.48
"Boston Tea Party","BAD Co. - Brewing & Distilling Company","IPA - New England",5.8,0,,,,,,,,2.75,"2018-09-05 20:05:06",https://untappd.com/c/648072465,https://untappd.com/beer/2300490,https://untappd.com/brewery/166712,England,Dishforth,"North Yorkshire",,,,648072465,2300490,166712,,3.59,3.59
"Maritime Salted Caramel Porter","Marks & Spencer","Porter - English",5.5,0,,,,,,,,2.25,"2018-09-05 20:05:19",https://untappd.com/c/648072532,https://untappd.com/beer/1251878,https://untappd.com/brewery/242395,England,"City of London",London,,,,648072532,1251878,242395,,3.31,3.32
Fresh,"The Wild Beer Co","Pale Ale - International",5.5,55,,,,,,,,3.25,"2018-09-05 20:05:28",https://untappd.com/c/648072574,https://untappd.com/beer/612650,https://untappd.com/brewery/41559,England,Evercreech,Somerset,,,,648072574,612650,41559,,3.66,3.66
"Whitechapel Porter",Asda,"Porter - English",5.2,0,,,,,,,,2.5,"2018-09-05 20:06:10",https://untappd.com/c/648072773,https://untappd.com/beer/30458,https://untappd.com/brewery/28691,England,Leeds,"West Yorkshire",,,,648072773,30458,28691,,3.42,3.44
"Triple B","The Grainstore Brewery","English Bitter",4.2,0,,,,,,,,3.25,"2018-09-05 20:06:23",https://untappd.com/c/648072830,https://untappd.com/beer/30666,https://untappd.com/brewery/12127,England,Oakham,Rutland,,,,648072830,30666,12127,,3.34,3.46
"Human Cannonball","Magic Rock Brewing","IPA - Imperial / Double",9.2,0,,,,,,,,,"2018-09-05 20:06:34",https://untappd.com/c/648072899,https://untappd.com/beer/67675,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,648072899,67675,13156,,4.14,4.12
Fantasma,"Magic Rock Brewing",Gluten-Free,6.5,0,,,,,,,,,"2018-09-05 20:06:41",https://untappd.com/c/648072940,https://untappd.com/beer/1950523,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,648072940,1950523,13156,,3.8,3.79
"Dark Arts","Magic Rock Brewing","Stout - English",6,0,,,,,,,,,"2018-09-05 20:06:49",https://untappd.com/c/648072987,https://untappd.com/beer/60245,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,648072987,60245,13156,,3.73,3.73
"Stone IPA","Stone Brewing","IPA - American",6.9,71,,,,,,,,3.5,"2018-09-05 20:06:59",https://untappd.com/c/648073040,https://untappd.com/beer/821,https://untappd.com/brewery/1204,"United States",Escondido,CA,,,,648073040,821,1204,,3.81,3.81
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-09-05 20:07:09",https://untappd.com/c/648073091,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,648073091,8676,2386,,3.56,3.56
"5AM Saint",BrewDog,"Red Ale - American Amber / Red",5,35,,,,,,,,,"2018-09-05 20:07:20",https://untappd.com/c/648073145,https://untappd.com/beer/6976,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648073145,6976,241,,3.64,3.64
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-09-05 20:07:29",https://untappd.com/c/648073187,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648073187,1441008,241,,3.8,3.8
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-09-05 20:07:39",https://untappd.com/c/648073231,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648073231,5702,241,,3.78,3.78
"Human Cannonball","Magic Rock Brewing","IPA - Imperial / Double",9.2,0,,,,,,,,,"2018-09-05 20:07:49",https://untappd.com/c/648073281,https://untappd.com/beer/67675,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,648073281,67675,13156,,4.14,4.12
"Neo-Human Cannonball","Magic Rock Brewing","IPA - Imperial / Double New England",9.2,0,,,,,,,,,"2018-09-05 20:08:40",https://untappd.com/c/648073549,https://untappd.com/beer/2653856,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,648073549,2653856,13156,,4.24,4.21
Jaipur,"Thornbridge Brewery","IPA - English",5.9,55,,,,,,,,,"2018-09-05 20:09:14",https://untappd.com/c/648073718,https://untappd.com/beer/7705,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,648073718,7705,2047,,3.67,3.67
"Jaipur X","Thornbridge Brewery","IPA - Imperial / Double",10,80,,,,,,,,3,"2018-09-05 20:09:28",https://untappd.com/c/648073780,https://untappd.com/beer/966455,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,648073780,966455,2047,,3.92,3.91
"Easy Peeler","Fourpure Brewing Co","IPA - Session / India Session Ale",4,30,,,,,,,,3,"2018-09-05 20:09:43",https://untappd.com/c/648073849,https://untappd.com/beer/2504583,https://untappd.com/brewery/86957,England,Bermondsey,London,,,,648073849,2504583,86957,,3.48,3.48
"Oatmeal Stout","Fourpure Brewing Co","Stout - Oatmeal",5,30,,,,,,,,3.25,"2018-09-05 20:10:06",https://untappd.com/c/648073969,https://untappd.com/beer/487674,https://untappd.com/brewery/86957,England,Bermondsey,London,,,,648073969,487674,86957,,3.6,3.6
"Tactical Nuclear Penguin",BrewDog,"Stout - American Imperial / Double",32,90,,,,,,,,3,"2018-09-05 20:11:09",https://untappd.com/c/648074290,https://untappd.com/beer/5713,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648074290,5713,241,,3.87,3.87
"#MashTag 2018",BrewDog,"Pale Ale - American",5,45,,,,,,,,3,"2018-09-05 20:12:10",https://untappd.com/c/648074604,https://untappd.com/beer/2777216,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648074604,2777216,241,,3.6,3.61
"#MashTag 2016",BrewDog,"IPA - Triple",10.5,100,,,,,,,,3.25,"2018-09-05 20:12:35",https://untappd.com/c/648074746,https://untappd.com/beer/1495421,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648074746,1495421,241,,4,3.97
"All Day IPA","Founders Brewing Co.","IPA - Session / India Session Ale",4.7,42,,,,,,,,,"2018-09-05 20:12:59",https://untappd.com/c/648074875,https://untappd.com/beer/36834,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,648074875,36834,549,,3.73,3.73
"Centennial IPA","Founders Brewing Co.","IPA - American",7.2,65,,,,,,,,3,"2018-09-05 20:13:14",https://untappd.com/c/648074936,https://untappd.com/beer/1456,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,648074936,1456,549,,3.78,3.78
reDANKulous,"Founders Brewing Co.","IPA - Red",9.5,90,,,,,,,,3.75,"2018-09-05 20:13:47",https://untappd.com/c/648075096,https://untappd.com/beer/1136293,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,648075096,1136293,549,,3.97,3.97
"Kriek Boon","Brouwerij Boon","Lambic - Kriek",4,0,,,,,,,,4.25,"2018-09-05 20:14:39",https://untappd.com/c/648075365,https://untappd.com/beer/2565,https://untappd.com/brewery/268,Belgium,Lembeek,Vlaams-Brabant,,,,648075365,2565,268,,3.53,3.53
"Born To Die 13.09.2018",BrewDog,"IPA - Imperial / Double",8.5,135,,,,,,,,3.75,"2018-09-07 20:36:57",https://untappd.com/c/648744746,https://untappd.com/beer/2784960,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,648744746,2784960,241,,3.97,3.94
"Citra Dank Juice","Odd Side Ales","IPA - New England",7,50,"Mediocre, had such high hopes!!! Green Devil beats it hands down!",,,,,,,2.5,"2018-09-07 21:07:48",https://untappd.com/c/648766077,https://untappd.com/beer/2292504,https://untappd.com/brewery/5300,"United States","Grand Haven",MI,,,,648766077,2292504,5300,,3.94,3.92
"Brooklyn East IPA","Brooklyn Brewery","IPA - English",6.9,47,,,,,,,,3.25,"2018-09-08 19:34:33",https://untappd.com/c/649346145,https://untappd.com/beer/1826,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,649346145,1826,259,,3.53,3.53
"Magic 8 Ball","Magic Rock Brewing","IPA - Black / Cascadian Dark Ale",7,0,,,,,,,,3.25,"2018-09-08 19:35:22",https://untappd.com/c/649346967,https://untappd.com/beer/121293,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,649346967,121293,13156,,3.86,3.84
"Elvis Juice",BrewDog,"IPA - American",6.5,40,,,,,,,,3.25,"2018-09-08 19:35:39",https://untappd.com/c/649347228,https://untappd.com/beer/1441008,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,649347228,1441008,241,,3.8,3.8
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,,"2018-09-08 19:35:49",https://untappd.com/c/649347401,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,649347401,5702,241,,3.78,3.78
Landlord,"Timothy Taylor's","Pale Ale - English",4.3,0,,,,,,,,4,"2018-09-08 19:36:29",https://untappd.com/c/649348058,https://untappd.com/beer/8676,https://untappd.com/brewery/2386,England,Keighley,"West Yorkshire",,,,649348058,8676,2386,,3.56,3.56
"Brooklyn East IPA","Brooklyn Brewery","IPA - English",6.9,47,,,,,,,,,"2018-09-08 19:38:40",https://untappd.com/c/649350289,https://untappd.com/beer/1826,https://untappd.com/brewery/259,"United States",Brooklyn,NY,,,,649350289,1826,259,,3.53,3.53
"Mr. President",BrewDog,"IPA - Imperial / Double",9.2,150,,,,,,,,3.75,"2018-09-08 22:43:51",https://untappd.com/c/649549286,https://untappd.com/beer/1509586,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,649549286,1509586,241,,3.77,3.77
"Strongbow Cider","Bulmers Cider","Cider - Dry",5,0,"I’ve never sync the amount of times I’ve drank this shit but need 1 rating at least",,,,,,,0.75,"2018-09-09 11:17:08",https://untappd.com/c/649862260,https://untappd.com/beer/4507,https://untappd.com/brewery/10147,England,Hereford,Herefordshire,,,,649862260,4507,10147,,3.41,3.41
"Alter Ego",BrewDog,"IPA - Imperial / Double",8.5,70,,"BrewDog Tower Hill",London,"Greater London","United Kingdom",51.5101,-0.0814359,3,"2018-09-10 13:24:18",https://untappd.com/c/650278445,https://untappd.com/beer/2829866,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"malty,piney,strong,hoppy,bitter",,Draft,650278445,2829866,241,,3.56,3.57
"Sole Star (0.9%)",Adnams,"English Bitter",0.9,0,"They have a nack for low abv",,,,,,,3.25,"2018-09-10 20:43:14",https://untappd.com/c/650338332,https://untappd.com/beer/2029833,https://untappd.com/brewery/11,England,Southwold,Suffolk,"bubbly,hoppy,citrus,watery",,Bottle,650338332,2029833,11,,2.88,3.36
"NEU BLACK LAGER","AND UNION","Lager - Munich Dunkel",5,18,,,,,,,,3.25,"2018-09-14 17:39:29",https://untappd.com/c/651349915,https://untappd.com/beer/568369,https://untappd.com/brewery/2237,Germany,Munich,Bayern,"malty,light,sweet,smooth,dark",,Can,651349915,568369,2237,,3.24,3.25
"What Are the Odds?","Magic Rock Brewing","IPA - Imperial / Double",8.3,0,,,,,,,,3.75,"2018-09-14 17:40:27",https://untappd.com/c/651350342,https://untappd.com/beer/2786755,https://untappd.com/brewery/13156,England,Huddersfield,"West Yorkshire",,,,651350342,2786755,13156,,4.15,4.13
"Bitburger 0,0% Grapefruit","Bitburger Braugruppe","Non-Alcoholic Beer",0,0,,,,,,,,3.25,"2018-09-15 20:12:20",https://untappd.com/c/652078867,https://untappd.com/beer/1062236,https://untappd.com/brewery/131,Germany,Bitburg,,,,,652078867,1062236,131,,2.86,3.03
"Small Screen Hero",BrewDog,"Pale Ale - American",5,45,,,,,,,,3,"2018-09-15 21:06:53",https://untappd.com/c/652139302,https://untappd.com/beer/2799190,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"clean,light,hoppy,crushable",,Can,652139302,2799190,241,,3.56,3.57
"Duvel Tripel Hop Citra","Duvel Moortgat","Belgian Strong Golden Ale",9.5,48,,,,,,,,3.5,"2018-09-15 21:07:34",https://untappd.com/c/652140099,https://untappd.com/beer/1948530,https://untappd.com/brewery/167,Belgium,Puurs,Antwerpen,"hoppy,citrus",,Bottle,652140099,1948530,167,,3.73,3.73
"Vedett Extra Session IPA","Duvel Moortgat","IPA - Session / India Session Ale",2.7,45,,,,,,,,2.5,"2018-09-15 21:08:23",https://untappd.com/c/652141069,https://untappd.com/beer/2525907,https://untappd.com/brewery/167,Belgium,Puurs,Antwerpen,,,,652141069,2525907,167,,3.01,3.02
"Digital IPA","Yeastie Boys","IPA - International",5.7,57,,,,,,,,3.25,"2018-09-15 21:09:43",https://untappd.com/c/652142603,https://untappd.com/beer/83727,https://untappd.com/brewery/3591,"New Zealand","Wellington City",Wellington,,,,652142603,83727,3591,,3.66,3.66
"Proper Job","St Austell Brewery","IPA - English",4.5,0,,,,,,,,3.75,"2018-09-15 21:10:05",https://untappd.com/c/652142981,https://untappd.com/beer/5513,https://untappd.com/brewery/1186,England,"St. Austell",Cornwall,,,,652142981,5513,1186,,3.49,3.5
"Mr. President",BrewDog,"IPA - Imperial / Double",9.2,150,,,,,,,,,"2018-09-15 21:10:22",https://untappd.com/c/652143303,https://untappd.com/beer/1509586,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,652143303,1509586,241,,3.77,3.77
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,2.75,"2018-09-15 21:11:03",https://untappd.com/c/652144066,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,652144066,5702,241,,3.78,3.78
"Kent IPA","Marks & Spencer",Gluten-Free,5,0,,,,,,,,2.25,"2018-09-16 23:42:49",https://untappd.com/c/652845708,https://untappd.com/beer/1764090,https://untappd.com/brewery/242395,England,"City of London",London,,,Bottle,652845708,1764090,242395,,2.98,3.18
"Quench Quake",BrewDog,"Sour - Fruited",4.6,10,,,,,,,,3.25,"2018-09-16 23:43:12",https://untappd.com/c/652845915,https://untappd.com/beer/2809418,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,652845915,2809418,241,,3.36,3.36
"Gran Riserva Puro Malto","Birra Peroni","Lager - Pale",5.2,0,"Very Sweet lager, wheaty and smooth. Not bad better than peroni",,,,,,,2.5,"2018-09-16 23:51:55",https://untappd.com/c/652850260,https://untappd.com/beer/626400,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,652850260,626400,1921,,3.16,3.18
"Gran Riserva Rossa","Birra Peroni","Lager - Vienna",5.2,0,,,,,,,,3.75,"2018-09-22 22:07:03",https://untappd.com/c/655081366,https://untappd.com/beer/195581,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,Bottle,655081366,195581,1921,,3.2,3.21
Hophead,"Dark Star Brewing Co.","Pale Ale - English",3.8,50,"Subtle, hoppy, session and great finish! What else do you need?",,,,,,,4.25,"2018-09-22 22:07:43",https://untappd.com/c/655082123,https://untappd.com/beer/37132,https://untappd.com/brewery/1513,England,"Partridge Green","West Sussex",,,Bottle,655082123,37132,1513,,3.52,3.52
"Marks & Spencer Belgian Premium Pilsner","Brouwerij De Brabandere",Gluten-Free,4.5,0,,,,,,,,2.25,"2018-09-22 22:08:12",https://untappd.com/c/655082609,https://untappd.com/beer/725164,https://untappd.com/brewery/4571,Belgium,Bavikhove,West-Vlaanderen,,,,655082609,725164,4571,,3.1,3.23
"Opaque Jake",BrewDog,"IPA - New England",7.2,30,,,,,,,,3.75,"2018-09-22 22:08:49",https://untappd.com/c/655083267,https://untappd.com/beer/2604755,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,"fruity,creamy,hoppy,citrus,bitter",,Can,655083267,2604755,241,,3.83,3.82
"Mind Game",BrewDog,"IPA - American",6.9,80,,,,,,,,3,"2018-09-22 22:09:19",https://untappd.com/c/655083800,https://untappd.com/beer/2849054,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,655083800,2849054,241,,3.58,3.59
"Green Mountain","Thornbridge Brewery","IPA - Session / India Session Ale",4.3,0,,,,,,,,3.25,"2018-09-24 21:17:35",https://untappd.com/c/655959387,https://untappd.com/beer/2507885,https://untappd.com/brewery/2047,England,Bakewell,Derbyshire,,,,655959387,2507885,2047,,3.71,3.71
Portside,"Fourpure Brewing Co","Pale Ale - International",4.9,30,,,,,,,,3.25,"2018-09-24 21:21:18",https://untappd.com/c/655960160,https://untappd.com/beer/2821526,https://untappd.com/brewery/86957,England,Bermondsey,London,"malty,light,smooth,hoppy,bitter",,Can,655960160,2821526,86957,,3.53,3.55
"Punk IPA",BrewDog,"IPA - American",5.6,35,,,,,,,,3.75,"2018-09-27 18:46:10",https://untappd.com/c/656673926,https://untappd.com/beer/5702,https://untappd.com/brewery/241,Scotland,Ellon,Aberdeenshire,,,,656673926,5702,241,,3.78,3.78
"Peroni Nastro Azzurro","Birra Peroni","Lager - Euro",5.1,0,,,,,,,,2.75,"2018-09-27 18:46:38",https://untappd.com/c/656674049,https://untappd.com/beer/7427,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,656674049,7427,1921,,3.14,3.14
"Peroni Nastro Azzurro","Birra Peroni","Lager - Euro",5.1,0,,,,,,,,2.75,"2018-09-27 18:55:43",https://untappd.com/c/656676812,https://untappd.com/beer/7427,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,656676812,7427,1921,,3.14,3.14
"Peroni Nastro Azzurro","Birra Peroni","Lager - Euro",5.1,0,,,,,,,,2.75,"2018-09-27 21:01:27",https://untappd.com/c/656721417,https://untappd.com/beer/7427,https://untappd.com/brewery/1921,Italy,Roma,Roma,,,,656721417,7427,1921,,3.14,3.14
